lon,lat,PINN_log_dep,PINN_Diffusivity
155.79831932773106,-86.94915254237289,-4.116559,0.0019101336
158.8235294117647,-86.94915254237289,-4.1108475,0.0019488884
161.84873949579833,-86.94915254237289,-4.098738,0.0019956091
164.8739495798319,-86.94915254237289,-4.104117,0.002029506
167.89915966386553,-86.94915254237289,-4.089567,0.002070047
170.92436974789916,-86.94915254237289,-4.070917,0.002118761
173.94957983193274,-86.94915254237289,-4.0345454,0.0021773048
176.97478991596637,-86.94915254237289,-4.0152197,0.0022201964
180.0,-86.94915254237289,-4.007744,0.0022599436
-180.0,-83.89830508474576,-3.865227,0.0021777465
-176.9747899159664,-83.89830508474576,-3.845615,0.0022264116
-173.94957983193277,-83.89830508474576,-3.8337498,0.0022758385
-170.92436974789916,-83.89830508474576,-3.8274708,0.0023349868
-167.89915966386553,-83.89830508474576,-3.8221042,0.0023877956
-164.87394957983193,-83.89830508474576,-3.8113608,0.0024373976
-161.84873949579833,-83.89830508474576,-3.809858,0.002444256
-158.8235294117647,-83.89830508474576,-3.805544,0.0024496038
-155.7983193277311,-83.89830508474576,-3.804438,0.002446252
-152.7731092436975,-83.89830508474576,-3.8020585,0.0024489649
-149.74789915966386,-83.89830508474576,-3.8014548,0.0024503972
-146.72268907563026,-83.89830508474576,-3.80748,0.00243673
-143.69747899159665,-83.89830508474576,-3.7785337,0.0024840632
-140.67226890756302,-83.89830508474576,-3.7525024,0.0025220823
-137.64705882352942,-83.89830508474576,-3.7282531,0.0025695085
-134.62184873949582,-83.89830508474576,-3.6993096,0.0026234095
-131.5966386554622,-83.89830508474576,-3.670747,0.0026623474
-128.57142857142856,-83.89830508474576,-3.6350899,0.0027216452
-125.54621848739497,-83.89830508474576,-3.6108744,0.002769438
-122.52100840336136,-83.89830508474576,-3.6111944,0.0027531283
-119.49579831932772,-83.89830508474576,-3.6449575,0.002707746
-116.47058823529412,-83.89830508474576,-3.6864243,0.0026374315
-113.44537815126051,-83.89830508474576,-3.7101097,0.002605042
-110.4201680672269,-83.89830508474576,-3.7442977,0.002552975
-107.39495798319328,-83.89830508474576,-3.7678006,0.0025244544
-104.36974789915966,-83.89830508474576,-3.790788,0.0024964781
-101.34453781512605,-83.89830508474576,-3.822741,0.0024468882
-98.31932773109244,-83.89830508474576,-3.857726,0.0024037918
-95.29411764705884,-83.89830508474576,-3.891734,0.0023685633
-92.2689075630252,-83.89830508474576,-3.9170291,0.0023272114
-89.2436974789916,-83.89830508474576,-3.9428234,0.002277797
-86.21848739495799,-83.89830508474576,-3.9668179,0.0022331844
-83.19327731092437,-83.89830508474576,-3.9525805,0.0021831307
-80.16806722689076,-83.89830508474576,-3.9444194,0.0021307764
-77.14285714285714,-83.89830508474576,-3.940911,0.0020740496
-74.11764705882354,-83.89830508474576,-3.9268253,0.002023623
-71.09243697478992,-83.89830508474576,-3.916173,0.0019722136
-68.0672268907563,-83.89830508474576,-3.89907,0.001917967
-65.0420168067227,-83.89830508474576,-3.9223132,0.0018353215
-62.01680672268908,-83.89830508474576,-3.9375722,0.0017551209
-58.991596638655466,-83.89830508474576,-3.9198308,0.0017349652
-55.96638655462185,-83.89830508474576,-3.9284809,0.0016976179
-52.94117647058823,-83.89830508474576,-3.944483,0.0016568967
-49.91596638655463,-83.89830508474576,-3.9582922,0.0016189845
-46.89075630252103,-83.89830508474576,-3.9725013,0.0015874964
-43.8655462184874,-83.89830508474576,-3.9503684,0.0016110135
-40.84033613445379,-83.89830508474576,-3.9380844,0.001631072
-37.81512605042016,-83.89830508474576,-3.9365678,0.0016560915
-34.78991596638656,-83.89830508474576,-3.9397194,0.0016708479
-31.76470588235296,-83.89830508474576,-3.9381082,0.0016822063
-28.739495798319325,-83.89830508474576,-3.9351034,0.0016910447
-25.71428571428572,-83.89830508474576,-3.9405687,0.0016909535
-22.68907563025209,-83.89830508474576,-3.9591243,0.0016710914
-19.66386554621849,-83.89830508474576,-3.9618907,0.0016643226
-16.638655462184886,-83.89830508474576,-3.9792967,0.0016438033
-13.613445378151257,-83.89830508474576,-3.9637268,0.0016206846
-10.588235294117652,-83.89830508474576,-3.985599,0.0015712141
-7.563025210084049,-83.89830508474576,-3.986727,0.0015456894
-4.537815126050418,-83.89830508474576,-3.9862566,0.0015161154
-1.5126050420168156,-83.89830508474576,-3.9970686,0.0014745741
1.5126050420167871,-83.89830508474576,-4.029711,0.0014350733
4.537815126050418,-83.89830508474576,-4.0432076,0.0014160424
7.563025210084021,-83.89830508474576,-4.034541,0.0014093553
10.588235294117652,-83.89830508474576,-4.026007,0.0014042133
13.613445378151257,-83.89830508474576,-4.0401363,0.0013927468
16.638655462184857,-83.89830508474576,-4.0390525,0.0013870168
19.66386554621849,-83.89830508474576,-4.0397625,0.0013781176
22.68907563025209,-83.89830508474576,-4.024869,0.00137658
25.71428571428572,-83.89830508474576,-4.021683,0.0013714136
28.739495798319325,-83.89830508474576,-4.0182376,0.0013702507
31.764705882352928,-83.89830508474576,-3.9974296,0.0013806567
34.78991596638656,-83.89830508474576,-3.9932947,0.001380995
37.81512605042016,-83.89830508474576,-3.9861562,0.001385827
40.84033613445376,-83.89830508474576,-3.9826279,0.0013885131
43.8655462184874,-83.89830508474576,-3.9786103,0.0013936949
46.890756302521,-83.89830508474576,-3.9591672,0.0013980982
49.9159663865546,-83.89830508474576,-3.932866,0.0014048825
52.94117647058823,-83.89830508474576,-3.9028347,0.0014134916
55.96638655462184,-83.89830508474576,-3.882999,0.0014211716
58.991596638655466,-83.89830508474576,-3.8765185,0.0014176384
62.01680672268907,-83.89830508474576,-3.8735757,0.0014181392
65.04201680672267,-83.89830508474576,-3.875539,0.0014140742
68.0672268907563,-83.89830508474576,-3.8569,0.0014213172
71.0924369747899,-83.89830508474576,-3.8698647,0.0014104289
74.11764705882354,-83.89830508474576,-3.8659983,0.0014200512
77.14285714285711,-83.89830508474576,-3.8681784,0.0014277168
80.16806722689074,-83.89830508474576,-3.8536053,0.0014562155
83.19327731092437,-83.89830508474576,-3.8189955,0.0014967114
86.21848739495795,-83.89830508474576,-3.7950149,0.0015354722
89.24369747899158,-83.89830508474576,-3.7669606,0.0015742773
92.2689075630252,-83.89830508474576,-3.7616289,0.001603758
95.29411764705884,-83.89830508474576,-3.73529,0.0016446447
98.3193277310924,-83.89830508474576,-3.7403102,0.0016719508
101.34453781512605,-83.89830508474576,-3.736644,0.0016958484
104.36974789915968,-83.89830508474576,-3.719934,0.0017328702
107.39495798319324,-83.89830508474576,-3.7127209,0.0017633976
110.42016806722688,-83.89830508474576,-3.7052147,0.001797795
113.44537815126051,-83.89830508474576,-3.7014165,0.0018306968
116.47058823529407,-83.89830508474576,-3.7043161,0.001855177
119.49579831932772,-83.89830508474576,-3.7028933,0.0018831689
122.52100840336136,-83.89830508474576,-3.7132425,0.0018947999
125.54621848739492,-83.89830508474576,-3.7127223,0.0019185967
128.57142857142856,-83.89830508474576,-3.7217765,0.0019330523
131.5966386554622,-83.89830508474576,-3.7504969,0.0019310883
134.62184873949582,-83.89830508474576,-3.7619638,0.0019501458
137.6470588235294,-83.89830508474576,-3.7708373,0.0019657104
140.67226890756302,-83.89830508474576,-3.7776644,0.0019900727
143.69747899159665,-83.89830508474576,-3.7775729,0.002033158
146.72268907563023,-83.89830508474576,-3.7592103,0.0020832766
149.74789915966386,-83.89830508474576,-3.749577,0.0021281138
152.7731092436975,-83.89830508474576,-3.7489674,0.002164262
155.79831932773106,-83.89830508474576,-3.7389882,0.0022112702
158.8235294117647,-83.89830508474576,-3.736301,0.0022569178
