lon,lat,PINN_log_dep,PINN_Diffusivity
110.42016806722688,-86.94915254237289,-2.5766902,0.00066449866
113.44537815126051,-86.94915254237289,-2.5591168,0.0006920305
116.47058823529407,-86.94915254237289,-2.5294852,0.00072015024
119.49579831932772,-86.94915254237289,-2.5087206,0.0007513133
122.52100840336136,-86.94915254237289,-2.5021288,0.0007842021
125.54621848739492,-86.94915254237289,-2.490048,0.0008072909
128.57142857142856,-86.94915254237289,-2.4777615,0.00083140796
131.5966386554622,-86.94915254237289,-2.4634364,0.0008539688
134.62184873949582,-86.94915254237289,-2.4607365,0.0008755581
137.6470588235294,-86.94915254237289,-2.4572375,0.00089915405
140.67226890756302,-86.94915254237289,-2.4475331,0.00092156144
143.69747899159665,-86.94915254237289,-2.446027,0.0009440386
146.72268907563023,-86.94915254237289,-2.4436684,0.0009679501
149.74789915966386,-86.94915254237289,-2.4399369,0.0009900192
152.7731092436975,-86.94915254237289,-2.4394813,0.0010160728
155.79831932773106,-86.94915254237289,-2.4327292,0.0010472623
158.8235294117647,-86.94915254237289,-2.4290147,0.0010777183
161.84873949579833,-86.94915254237289,-2.4218209,0.0011077418
164.8739495798319,-86.94915254237289,-2.4074552,0.0011430242
167.89915966386553,-86.94915254237289,-2.3938608,0.0011774101
170.92436974789916,-86.94915254237289,-2.390797,0.0012133011
173.94957983193274,-86.94915254237289,-2.3683267,0.0012500667
176.97478991596637,-86.94915254237289,-2.3545325,0.0012855531
180.0,-86.94915254237289,-2.330467,0.0013247301
-180.0,-83.89830508474576,-2.5295854,0.001474164
-176.9747899159664,-83.89830508474576,-2.5066953,0.0015531768
-173.94957983193277,-83.89830508474576,-2.4837966,0.001642733
-170.92436974789916,-83.89830508474576,-2.461027,0.0017358714
-167.89915966386553,-83.89830508474576,-2.4483848,0.0018277584
-164.87394957983193,-83.89830508474576,-2.4279492,0.0019333194
-161.84873949579833,-83.89830508474576,-2.4110107,0.002054976
-158.8235294117647,-83.89830508474576,-2.39622,0.0021736263
-155.7983193277311,-83.89830508474576,-2.3911872,0.0022978622
-152.7731092436975,-83.89830508474576,-2.3771384,0.002440185
-149.74789915966386,-83.89830508474576,-2.371873,0.002570469
-146.72268907563026,-83.89830508474576,-2.3696063,0.002713516
-143.69747899159665,-83.89830508474576,-2.36365,0.0028570592
-140.67226890756302,-83.89830508474576,-2.3642874,0.0029982626
-137.64705882352942,-83.89830508474576,-2.3507254,0.0031457613
-134.62184873949582,-83.89830508474576,-2.3563092,0.0032792029
-131.5966386554622,-83.89830508474576,-2.3498306,0.0034174311
-128.57142857142856,-83.89830508474576,-2.347659,0.0035497423
-125.54621848739497,-83.89830508474576,-2.340522,0.003674231
-122.52100840336136,-83.89830508474576,-2.3502245,0.0037457075
-119.49579831932772,-83.89830508474576,-2.359093,0.0037418087
-116.47058823529412,-83.89830508474576,-2.36695,0.0037460371
-113.44537815126051,-83.89830508474576,-2.3710127,0.0037252067
-110.4201680672269,-83.89830508474576,-2.366592,0.003674364
-107.39495798319328,-83.89830508474576,-2.368116,0.0035967662
-104.36974789915966,-83.89830508474576,-2.3796337,0.003452164
-101.34453781512605,-83.89830508474576,-2.3821535,0.0034135259
-98.31932773109244,-83.89830508474576,-2.3887331,0.0033808951
-95.29411764705884,-83.89830508474576,-2.3988855,0.0033244633
-92.2689075630252,-83.89830508474576,-2.4024212,0.0032719858
-89.2436974789916,-83.89830508474576,-2.4044275,0.0032356924
-86.21848739495799,-83.89830508474576,-2.4205723,0.0031394279
-83.19327731092437,-83.89830508474576,-2.4318829,0.0030455778
-80.16806722689076,-83.89830508474576,-2.4375498,0.0029803307
-77.14285714285714,-83.89830508474576,-2.4510548,0.0028891447
-74.11764705882354,-83.89830508474576,-2.4398365,0.0028070626
-71.09243697478992,-83.89830508474576,-2.450372,0.0026824942
-68.0672268907563,-83.89830508474576,-2.4570525,0.0025402324
-65.0420168067227,-83.89830508474576,-2.4584885,0.0023988513
-62.01680672268908,-83.89830508474576,-2.4478326,0.0022537962
-58.991596638655466,-83.89830508474576,-2.4500833,0.0020950295
-55.96638655462185,-83.89830508474576,-2.434173,0.001952438
-52.94117647058823,-83.89830508474576,-2.442082,0.0018126881
-49.91596638655463,-83.89830508474576,-2.448942,0.0016776305
-46.89075630252103,-83.89830508474576,-2.4641232,0.0015599286
-43.8655462184874,-83.89830508474576,-2.478232,0.0014453045
-40.84033613445379,-83.89830508474576,-2.4754984,0.0013435793
-37.81512605042016,-83.89830508474576,-2.4783912,0.0012423381
-34.78991596638656,-83.89830508474576,-2.4851744,0.001164279
-31.76470588235296,-83.89830508474576,-2.4940128,0.0010864717
-28.739495798319325,-83.89830508474576,-2.504025,0.001010574
-25.71428571428572,-83.89830508474576,-2.5240004,0.00094646687
-22.68907563025209,-83.89830508474576,-2.5368364,0.0008954163
-19.66386554621849,-83.89830508474576,-2.5529222,0.00084887864
-16.638655462184886,-83.89830508474576,-2.569219,0.00080334226
-13.613445378151257,-83.89830508474576,-2.5808573,0.0007649717
-10.588235294117652,-83.89830508474576,-2.5945,0.00073046243
-7.563025210084049,-83.89830508474576,-2.581563,0.00070616085
-4.537815126050418,-83.89830508474576,-2.570439,0.00068304053
-1.5126050420168156,-83.89830508474576,-2.5545096,0.0006663451
1.5126050420167871,-83.89830508474576,-2.545599,0.00064700906
4.537815126050418,-83.89830508474576,-2.529272,0.00063368253
7.563025210084021,-83.89830508474576,-2.515152,0.00061904715
10.588235294117652,-83.89830508474576,-2.5063365,0.0006055065
13.613445378151257,-83.89830508474576,-2.4872828,0.00059378054
16.638655462184857,-83.89830508474576,-2.5075774,0.0005691561
